t,ConnectionDeviceId,CappingStationCapWeight,CappingStationComplete,CappingStationDuration,CappingStationFinishTimeDay,CappingStationFinishTimeHour,CappingStationFinishTimeMicroSecond,CappingStationFinishTimeMinute,CappingStationFinishTimeMonth,CappingStationFinishTimeSecond,CappingStationFinishTimeYear,CappingStationOpRequired,CappingStationStartTimeDay,CappingStationStartTimeHour,CappingStationStartTimeMicroSecond,CappingStationStartTimeMinute,CappingStationStartTimeMonth,CappingStationStartTimeSecond,CappingStationStartTimeYear,CurrentVehicleID,DryFillColor1CountDispensed,DryFillColor1CountRequired,DryFillColor2CountDispensed,DryFillColor2CountRequired,DryFillColor3CountDispensed,DryFillColor3CountRequired,DryFillComplete,DryFillDuration,DryFillFinishTimeDay,DryFillFinishTimeHour,DryFillFinishTimeMicroSecond,DryFillFinishTimeMinute,DryFillFinishTimeMonth,DryFillFinishTimeSecond,DryFillFinishTimeYear,DryFillOpRequired,DryFillPos1Color,DryFillPos2Color,DryFillPos3Color,DryFillPos4Color,DryFillPos5Color,DryFillPos6Color,DryFillPos7Color,DryFillStartTimeDay,DryFillStartTimeHour,DryFillStartTimeMicroSecond,DryFillStartTimeMinute,DryFillStartTimeMonth,DryFillStartTimeSecond,DryFillStartTimeYear,InspectStationVisionComplete,InspectStationVisionDryFillCount,InspectStationVisionDryFillCountBlu,InspectStationVisionDryFillCountRed,InspectStationVisionDryFillCountYel,InspectStationVisionDuration,InspectStationVisionFinishTimeDay,InspectStationVisionFinishTimeHour,InspectStationVisionFinishTimeMicroSecond,InspectStationVisionFinishTimeMinute,InspectStationVisionFinishTimeMonth,InspectStationVisionFinishTimeSecond,InspectStationVisionFinishTimeYear,InspectStationVisionOpRequired,InspectStationVisionPassFail,InspectStationVisionPos1Color,InspectStationVisionPos2Color,InspectStationVisionPos3Color,InspectStationVisionPos4Color,InspectStationVisionPos5Color,InspectStationVisionPos6Color,InspectStationVisionPos7Color,InspectStationVisionStartTimeDay,InspectStationVisionStartTimeHour,InspectStationVisionStartTimeMicroSecond,InspectStationVisionStartTimeMinute,InspectStationVisionStartTimeMonth,InspectStationVisionStartTimeSecond,InspectStationVisionStartTimeYear,InspectStationVisionVialRGBBluLower,InspectStationVisionVialRGBBluUpper,InspectStationVisionVialRGBBlue,InspectStationVisionVialRGBGreLower,InspectStationVisionVialRGBGreUpper,InspectStationVisionVialRGBGreen,InspectStationVisionVialRGBRed,InspectStationVisionVialRGBRedLower,InspectStationVisionVialRGBRedUpper,InspectStationVisionWaitonRobot,InspectStationWeighCheckComplete,InspectStationWeighCheckData,InspectStationWeighCheckDuration,InspectStationWeighCheckFinishTimeDay,InspectStationWeighCheckFinishTimeHour,InspectStationWeighCheckFinishTimeMicroSecond,InspectStationWeighCheckFinishTimeMinute,InspectStationWeighCheckFinishTimeMonth,InspectStationWeighCheckFinishTimeSecond,InspectStationWeighCheckFinishTimeYear,InspectStationWeighCheckLowerLimit,InspectStationWeighCheckOpRequired,InspectStationWeighCheckPassFail,InspectStationWeighCheckStartTimeDay,InspectStationWeighCheckStartTimeHour,InspectStationWeighCheckStartTimeMicroSecond,InspectStationWeighCheckStartTimeMinute,InspectStationWeighCheckStartTimeMonth,InspectStationWeighCheckStartTimeSecond,InspectStationWeighCheckStartTimeYear,InspectStationWeighCheckUpperLimit,InspectStationWeighCheckWaitonRobot,MESScheduleUniqueID,ManualRecipeNumber,ProcessDuration,ProcessFinishTimeDay,ProcessFinishTimeHour,ProcessFinishTimeMicroSecond,ProcessFinishTimeMinute,ProcessFinishTimeMonth,ProcessFinishTimeSecond,ProcessFinishTimeYear,ProcessStartTimeDay,ProcessStartTimeHour,ProcessStartTimeMicroSecond,ProcessStartTimeMinute,ProcessStartTimeMonth,ProcessStartTimeSecond,ProcessStartTimeYear,Station1ChecknLoadDuration,Station1FinishTimeDay,Station1FinishTimeHour,Station1FinishTimeMicroSecond,Station1FinishTimeMinute,Station1FinishTimeMonth,Station1FinishTimeSecond,Station1FinishTimeYear,Station1StartTimeDay,Station1StartTimeHour,Station1StartTimeMicroSecond,Station1StartTimeMinute,Station1StartTimeMonth,Station1StartTimeSecond,Station1StartTimeYear,Station9FinishTimeDay,Station9FinishTimeHour,Station9FinishTimeMicroSecond,Station9FinishTimeMinute,Station9FinishTimeMonth,Station9FinishTimeSecond,Station9FinishTimeYear,Station9RejectDuration,Station9StartTimeDay,Station9StartTimeHour,Station9StartTimeMicroSecond,Station9StartTimeMinute,Station9StartTimeMonth,Station9StartTimeSecond,Station9StartTimeYear,Station9WaitonRobot,UnloadDuration,UnloadFinishTimeDay,UnloadFinishTimeHour,UnloadFinishTimeMicroSecond,UnloadFinishTimeMinute,UnloadFinishTimeMonth,UnloadFinishTimeSecond,UnloadFinishTimeYear,UnloadStartTimeDay,UnloadStartTimeHour,UnloadStartTimeMicroSecond,UnloadStartTimeMinute,UnloadStartTimeMonth,UnloadStartTimeSecond,UnloadStartTimeYear,VialBCRReadDuration,VialBCRReadFinishTimeDay,VialBCRReadFinishTimeHour,VialBCRReadFinishTimeMicroSecond,VialBCRReadFinishTimeMinute,VialBCRReadFinishTimeMonth,VialBCRReadFinishTimeSecond,VialBCRReadFinishTimeYear,VialBCRReadStartTimeDay,VialBCRReadStartTimeHour,VialBCRReadStartTimeMicroSecond,VialBCRReadStartTimeMinute,VialBCRReadStartTimeMonth,VialBCRReadStartTimeSecond,VialBCRReadStartTimeYear,VialBCRReadVialBarCodeString,VialDamageInspectDuration,VialDamageInspectFinishTimeDay,VialDamageInspectFinishTimeHour,VialDamageInspectFinishTimeMicroSecond,VialDamageInspectFinishTimeMinute,VialDamageInspectFinishTimeMonth,VialDamageInspectFinishTimeSecond,VialDamageInspectFinishTimeYear,VialDamageInspectStartTimeDay,VialDamageInspectStartTimeHour,VialDamageInspectStartTimeMicroSecond,VialDamageInspectStartTimeMinute,VialDamageInspectStartTimeMonth,VialDamageInspectStartTimeSecond,VialDamageInspectStartTimeYear,VialEmptyWeight,WetFillStation3Complete,WetFillStation3Duration,WetFillStation3FinishTimeDay,WetFillStation3FinishTimeHour,WetFillStation3FinishTimeMicroSecond,WetFillStation3FinishTimeMinute,WetFillStation3FinishTimeMonth,WetFillStation3FinishTimeSecond,WetFillStation3FinishTimeYear,WetFillStation3OpRequired,WetFillStation3StartTimeDay,WetFillStation3StartTimeHour,WetFillStation3StartTimeMicroSecond,WetFillStation3StartTimeMinute,WetFillStation3StartTimeMonth,WetFillStation3StartTimeSecond,WetFillStation3StartTimeYear,WetFillStation3VolumeDispTank1,WetFillStation3VolumeDispTank2,WetFillStation3VolumeDispTank3,WetFillStation3VolumeDispTank4,WetFillStation3VolumeReqTank1,WetFillStation3VolumeReqTank2,WetFillStation3VolumeReqTank3,WetFillStation3VolumeReqTank4,WetFillStation4Complete,WetFillStation4Duration,WetFillStation4FinishTimeDay,WetFillStation4FinishTimeHour,WetFillStation4FinishTimeMicroSecond,WetFillStation4FinishTimeMinute,WetFillStation4FinishTimeMonth,WetFillStation4FinishTimeSecond,WetFillStation4FinishTimeYear,WetFillStation4OpRequired,WetFillStation4StartTimeDay,WetFillStation4StartTimeHour,WetFillStation4StartTimeMicroSecond,WetFillStation4StartTimeMinute,WetFillStation4StartTimeMonth,WetFillStation4StartTimeSecond,WetFillStation4StartTimeYear,WetFillStation4VolumeDispTank1,WetFillStation4VolumeDispTank2,WetFillStation4VolumeDispTank3,WetFillStation4VolumeDispTank4,WetFillStation4VolumeReqTank1,WetFillStation4VolumeReqTank2,WetFillStation4VolumeReqTank3,WetFillStation4VolumeReqTank4,WetFillStation5Complete,WetFillStation5Nozzle1Duration,WetFillStation5Nozzle1FinishTimeDay,WetFillStation5Nozzle1FinishTimeHour,WetFillStation5Nozzle1FinishTimeMicroSecond,WetFillStation5Nozzle1FinishTimeMinute,WetFillStation5Nozzle1FinishTimeMonth,WetFillStation5Nozzle1FinishTimeSecond,WetFillStation5Nozzle1FinishTimeYear,WetFillStation5Nozzle1StartTimeDay,WetFillStation5Nozzle1StartTimeHour,WetFillStation5Nozzle1StartTimeMicroSecond,WetFillStation5Nozzle1StartTimeMinute,WetFillStation5Nozzle1StartTimeMonth,WetFillStation5Nozzle1StartTimeSecond,WetFillStation5Nozzle1StartTimeYear,WetFillStation5Nozzle2Duration,WetFillStation5Nozzle2FinishTimeDay,WetFillStation5Nozzle2FinishTimeHour,WetFillStation5Nozzle2FinishTimeMicroSecond,WetFillStation5Nozzle2FinishTimeMinute,WetFillStation5Nozzle2FinishTimeMonth,WetFillStation5Nozzle2FinishTimeSecond,WetFillStation5Nozzle2FinishTimeYear,WetFillStation5Nozzle2StartTimeDay,WetFillStation5Nozzle2StartTimeHour,WetFillStation5Nozzle2StartTimeMicroSecond,WetFillStation5Nozzle2StartTimeMinute,WetFillStation5Nozzle2StartTimeMonth,WetFillStation5Nozzle2StartTimeSecond,WetFillStation5Nozzle2StartTimeYear,WetFillStation5Nozzle3FinishTimeDay,WetFillStation5Nozzle3FinishTimeHour,WetFillStation5Nozzle3FinishTimeMicroSecond,WetFillStation5Nozzle3FinishTimeMinute,WetFillStation5Nozzle3FinishTimeMonth,WetFillStation5Nozzle3FinishTimeSecond,WetFillStation5Nozzle3FinishTimeYear,WetFillStation5Nozzle3Nozzle3Duration,WetFillStation5Nozzle3StartTimeDay,WetFillStation5Nozzle3StartTimeHour,WetFillStation5Nozzle3StartTimeMicroSecond,WetFillStation5Nozzle3StartTimeMinute,WetFillStation5Nozzle3StartTimeMonth,WetFillStation5Nozzle3StartTimeSecond,WetFillStation5Nozzle3StartTimeYear,WetFillStation5Nozzle4FinishTimeDay,WetFillStation5Nozzle4FinishTimeHour,WetFillStation5Nozzle4FinishTimeMicroSecond,WetFillStation5Nozzle4FinishTimeMinute,WetFillStation5Nozzle4FinishTimeMonth,WetFillStation5Nozzle4FinishTimeSecond,WetFillStation5Nozzle4FinishTimeYear,WetFillStation5Nozzle4Nozzle4Duration,WetFillStation5Nozzle4StartTimeDay,WetFillStation5Nozzle4StartTimeHour,WetFillStation5Nozzle4StartTimeMicroSecond,WetFillStation5Nozzle4StartTimeMinute,WetFillStation5Nozzle4StartTimeMonth,WetFillStation5Nozzle4StartTimeSecond,WetFillStation5Nozzle4StartTimeYear,WetFillStation5OpRequired,WetFillStation5VolumeDispTank1,WetFillStation5VolumeDispTank2,WetFillStation5VolumeDispTank3,WetFillStation5VolumeDispTank4,WetFillStation5VolumeReqTank1,WetFillStation5VolumeReqTank2,WetFillStation5VolumeReqTank3,WetFillStation5VolumeReqTank4
2023-04-04T00:37:13.538Z,ftedge_gateway_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,2,0,2,1,14850,3,19,441295,27,4,28,2023,1,1,2,3,1,2,3,1,3,19,581270,27,4,13,2023,1,7,7,0,0,2000,3,19,481337,27,4,48,2023,1,2,3,3,3,3,3,3,3,3,19,471337,27,4,46,2023,25,152,0,120,255,0,0,0,200,0,1,43.5379982,62600,3,19,271451,28,4,53,2023,0,1,1,3,19,661338,27,4,50,2023,999,0,535940202,2,0,3,19,251574,30,4,4,2023,3,19,711243,26,4,55,2023,11840,3,19,561261,27,4,7,2023,3,19,711243,26,4,55,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12620,3,19,251574,30,4,4,2023,3,19,621553,29,4,51,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vial Inspection Bypassed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059999943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
2023-04-04T00:41:45.538Z,ftedge_gateway_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,3,19,331848,32,4,43,2023,1,2,0,0,0,0,0,0,0,3,19,321845,32,4,41,2023,25,152,86,120,200,212,116,0,255,0,1,64.83200073,50330,3,19,851948,33,4,35,2023,0,1,2,3,19,511858,32,4,45,2023,2,0,535952745,1,0,3,19,252056,34,4,36,2023,3,19,191715,31,4,28,2023,11820,3,19,21738,31,4,40,2023,3,19,191715,31,4,28,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12750,3,19,252056,34,4,36,2023,3,19,492028,34,4,23,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vial Inspection Bypassed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049999952,1,37080,3,19,511822,32,4,26,2023,1,3,19,421754,31,4,49,2023,21.38000107,0,20.85000038,15.63000011,10,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2023-04-04T00:42:59.788Z,ftedge_gateway_01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,3,19,271929,33,4,27,2023,1,1,0,0,0,0,0,0,0,3,19,261929,33,4,25,2023,0,255,255,0,255,255,255,150,255,0,1,37.15000153,50460,3,19,992036,34,4,29,2023,0,1,1,3,19,521952,33,4,39,2023,999,0,535953072,3,0,3,19,12181,35,4,50,2023,3,19,271745,31,4,41,2023,11860,3,19,141762,31,4,53,2023,3,19,271745,31,4,41,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13240,3,19,12181,35,4,50,2023,3,19,762157,35,4,36,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vial Inspection Bypassed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059999943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4320,3,19,281800,32,4,12,2023,3,19,951788,32,4,7,2023,8940,3,19,281813,32,4,23,2023,3,19,321822,32,4,25,2023,3,19,481866,32,4,51,2023,26150,3,19,331804,32,4,14,2023,3,19,981882,33,4,1,2023,8570,3,19,401869,32,4,53,2023,1,15.28999996,23.86999893,12.42999935,0.079999998,10,20,12,0
2023-04-04T18:21:37.693Z,ftedge_gateway_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,2,0,2,1,15350,4,13,262488,11,4,39,2023,1,1,2,3,1,2,3,1,4,13,902465,11,4,23,2023,1,7,7,0,0,2000,4,13,382524,11,4,59,2023,1,2,3,3,3,3,3,3,3,4,13,372524,11,4,57,2023,25,152,0,120,255,0,0,0,200,0,1,43.90000153,97090,4,13,652696,13,4,38,2023,0,1,1,4,13,552528,12,4,1,2023,999,0,538788270,2,0,4,13,152782,14,4,28,2023,4,13,202425,11,4,1,2023,16590,4,13,802458,11,4,17,2023,4,13,202425,11,4,1,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12700,4,13,152782,14,4,28,2023,4,13,442754,14,4,15,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vial Inspection Bypassed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059999943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
2023-04-04T18:22:55.273Z,ftedge_gateway_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,4,13,842533,12,4,2,2023,1,2,0,0,0,0,0,0,0,4,13,832526,12,4,0,2023,25,152,85,120,200,207,114,0,255,0,1,65.77500153,73089,4,13,52822,14,4,53,2023,0,1,2,4,13,952693,13,4,39,2023,2,0,538788257,1,0,4,13,722913,15,4,45,2023,4,13,22375,10,4,30,2023,29950,4,13,982425,10,4,59,2023,4,13,22375,10,4,30,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12700,4,13,722913,15,4,45,2023,4,13,12890,15,4,33,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vial Inspection Bypassed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049999952,1,36420,4,13,802500,11,4,45,2023,1,4,13,372445,11,4,9,2023,21.67000198,0,20.87999916,15.65999985,10,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2023-04-04T18:24:17.553Z,ftedge_gateway_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,2,0,2,1,15600,4,13,142571,12,4,25,2023,1,1,2,3,1,2,3,1,4,13,532546,12,4,9,2023,1,7,7,0,0,2000,4,13,842606,12,4,47,2023,1,2,3,3,3,3,3,3,3,4,13,832606,12,4,45,2023,25,152,0,120,255,0,0,0,200,0,1,43.27600098,69060,4,13,452943,16,4,4,2023,0,1,1,4,13,382824,14,4,55,2023,999,0,538788320,2,0,4,13,13054,17,4,8,2023,4,13,142477,11,4,32,2023,31310,4,13,462536,12,4,3,2023,4,13,142477,11,4,32,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12830,4,13,13054,17,4,8,2023,4,13,173031,16,4,55,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vial Inspection Bypassed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
2023-04-04T18:25:27.153Z,ftedge_gateway_01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,4,13,732637,13,4,5,2023,1,1,0,0,0,0,0,0,0,4,13,722639,13,4,3,2023,0,255,246,0,255,248,249,150,255,0,1,38.95500183,52450,4,13,213030,16,4,58,2023,0,1,1,4,13,752947,16,4,5,2023,999,0,538788307,3,0,4,13,113165,18,4,17,2023,4,13,22456,11,4,19,2023,11850,4,13,882476,11,4,30,2023,4,13,22456,11,4,19,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13260,4,13,113165,18,4,17,2023,4,13,843145,18,4,3,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vial Inspection Bypassed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059999943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4380,4,13,52507,11,4,50,2023,4,13,662499,11,4,45,2023,8710,4,13,752525,12,4,0,2023,4,13,732532,12,4,2,2023,4,13,52577,12,4,29,2023,26310,4,13,32511,11,4,52,2023,4,13,552597,12,4,39,2023,8540,4,13,2581,12,4,31,2023,1,15.42999935,23.93000031,12.50999928,0.079999998,10,20,12,0
2023-04-04T18:26:22.493Z,ftedge_gateway_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,4,13,562709,13,4,42,2023,1,1,0,0,0,0,0,0,0,4,13,552701,13,4,40,2023,25,152,84,120,200,195,108,0,255,0,1,66.2990036,50409,4,13,913125,17,4,49,2023,0,1,2,4,13,493033,16,4,59,2023,2,0,538788358,1,0,4,13,953263,19,4,12,2023,4,13,672537,12,4,4,2023,11840,4,13,522553,12,4,16,2023,4,13,672537,12,4,4,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12940,4,13,953263,19,4,12,2023,4,13,3238,19,4,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vial Inspection Bypassed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059999943,1,36940,4,13,802635,13,4,2,2023,1,4,13,852575,12,4,25,2023,21.66999817,0,20.95999908,15.5899992,10,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2023-04-04T18:31:04.253Z,ftedge_gateway_01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,4,13,423533,21,4,50,2023,1,1,0,0,0,0,0,0,0,4,13,413531,21,4,48,2023,0,255,239,0,255,243,244,150,255,0,1,38.94300079,50410,4,13,13617,22,4,43,2023,0,1,1,4,13,593535,21,4,52,2023,999,0,538815705,3,0,4,13,203740,23,4,54,2023,4,13,713320,19,4,46,2023,29280,4,13,3370,20,4,16,2023,4,13,713320,19,4,46,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13560,4,13,203740,23,4,54,2023,4,13,633718,23,4,40,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vial Inspection Bypassed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4250,4,13,53403,20,4,35,2023,4,13,793396,20,4,30,2023,8960,4,13,53422,20,4,46,2023,4,13,73423,20,4,48,2023,4,13,253474,21,4,14,2023,26170,4,13,83407,20,4,37,2023,4,13,553489,21,4,24,2023,8390,4,13,153473,21,4,16,2023,1,15.28999996,23.98999977,12.46999931,0.079999998,10,20,12,0
2023-04-04T20:37:28.143Z,ftedge_gateway_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,4,15,586458,28,4,15,2023,1,2,0,0,0,0,0,0,0,4,15,576453,28,4,13,2023,25,152,87,120,200,211,115,0,255,0,1,66.03800201,50460,4,15,216546,29,4,8,2023,0,1,2,4,15,746460,28,4,17,2023,2,0,539190777,1,0,4,15,616666,30,4,18,2023,4,15,16319,26,4,56,2023,12100,4,15,126342,27,4,8,2023,4,15,16319,26,4,56,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12990,4,15,616666,30,4,18,2023,4,15,616638,30,4,5,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vial Inspection Bypassed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060000062,1,40840,4,15,336425,27,4,58,2023,1,4,15,486356,27,4,17,2023,21.38999939,0,20.89999962,15.59999943,10,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
